name,brand,category,price,ingredients
Multi Peptide 360 Moisture Cream,Evolve Organic Beauty,all-moisturizers,40.00," aqua (water), caprylic / capric triglyceride*, isoamyl laurate, glycerin*, cetearyl alcohol, glyceryl stearate, candelilla/jojoba/rice bran polyglyceryl-3 esters, theobroma grandiflorum seed butter*, helianthus annuus (sunflower) seed oil*, caryodendron orinocense seed oil,hydrolyzed plukenetia volubilis seed extract, opuntia ficus-indica stem extract, sodium hyaluronate, aloe barbadensis leaf juice powder*, dipalmitoyl hydroxyproline, sodium stearoyl lactylate, isoamyl cocoate, microcrystalline cellulose, sodium levulinate, vanilla planifolia extract*, rosa damascena flower oil*, citrus reticulata peel oil*, sodium dehydroacetate, cetearyl glucoside, xanthan gum, cellulose gum, sodium anisate, tocopherol, disodium phosphate, sodium benzoate, d-limonene*ingredients from organic farming"
Repairative Moisturizer,Tata Harper,all-moisturizers,116.00," aloe barbadensis leaf juice*, mangifera indica (mango) seed butter, carthamus tinctorius (safflower) oleosomes*, aqua/water/eau, salix alba (willow) bark extract, caprylic/capric/triglyceride, olea europaea (olive) oil*, glycerin, simmondsia chinensis (jojoba) seed oil*, rosa damascena flower water*, cetearyl olivate, mel/honey/miel, leuconostoc ferment filtrate, theobroma cacao (cocoa seed) butter, sorbitan olivate, sodium hyaluronate, borago officinalis (borage) leaf extract*, medicago sativa (alfalfa) extract*, calendula officinalis (calendula) flower extract*, arnica montana (arnica) extract*, propanediol, sodium phytate, galactoarabinan, sclerotium gum, cetyl palmitate, sorbitan palmitate, lavandula stoechas (spanish lavender) extract, sambucus nigra fruit extract, menyanthes trifoliata (buckbean) flower extract, tilia europaea (linden) leaf & flower extract*, spiraea ulmaria flower extract*, aroma**, citral, citronellol, eugenol, geraniol, limonene, linalool Read More Read Less"
Revitalizing Day Moisturizer,Goop,all-moisturizers,100.00," aloe barbadensis (aloe) leaf juice*, citrus medica limonum (lemon) juice*, pyrus malus (apple) juice*, vitis vinifera (grape) juice*, glycerin*, vegetable oil, diheptyl succinate, cetearyl alcohol, coconut alkanes, caprylic/capric triglyceride, fusanus spitacus (sandalwood) kernel oil, polyglyceryl-6 distearate, stearic acid, squalane, essential oil blend: monarda didyma (bergamot) oil, lavandula angustifolia (lavender) oil, and citrus medica limonum (lemon) oil, cetearyl olivate, ethylhexylglycerin, glyceryl stearate, hydroxypropyl starch phosphate, sorbitan olivate, iris pallida (sweet iris) leaf cell extract, narcissus poeticus (poet's daffodil) flower extract, gluconolactone, hydrogenated olive oil, olea europaea (olive) fruit oil*, prunus amygdalus dulcis (sweet almond) oil*, palmitoyl tripeptide-5, xanthan gum, sodium benzoate, behenyl behenate, tribehenin, lysolecithin, sclerotium gum, euphorbia cerifera (candelilla) wax, linum usitatissimum (linseed) seed extract, capryloyl glycerin/sebacic acid copolymer, sodium hydroxide, pullulan, tocopherol, coco-caprylate/caprate, helianthus annus (sunflower) seed oil, ascorbic acid. *certified organic ingredient. this product is formulated with 73% organic content. Read More Read Less"
Pink Cloud Rosewater Moisture Crème,Herbivore Botanicals,all-moisturizers,48.00," aloe barbadensis (aloe vera) leaf juice, helianthus annuus (sunflower) seed oil, isoamyl laurate, rosa damascena (rose) flower water, glyceryl stearate citrate, cetearyl alcohol, glyceryl caprylate, populus tremuloides (aspen) bark extract, aleurites moluccana (kukui) nut oil, propanediol, myrothamnus flabellifolia extract, ascorbic acid, citric acid, glycerin, cetearyl alcohol, cocos nucifera (coconut) extract, butyrospermum parkii (shea) nut butter, oryza sativa (rice) seed extract, camellia sinensis (white tea) leaf extract, sodium hyaluronate, melia azadirachta flower extract, corallina officinalis extract, coccinia indica fruit extract, melia azadirachta leaf extract, solanum melongena (eggplant) fruit extract, aloe barbadensis flower extract, ocimum sanctum leaf extract, curcuma longa (turmeric) root extract, rosmarinus officinalis (rosemary) leaf extract, sclerotium gum, rosa damascena (rose) flower oil, xanthan gum, sodium phytate, alcohol, sodium anisate
ingredients in bold are certified organic
 Read More Read Less"
Incredibly Clear Mattifying Moisturizer,Acure,all-moisturizers,17.00," water/eau, aloe barbadensis (aloe vera) leaf juice*, euterpe oleracea (acai) fruit extract*, rubus fruticosus (blackberry) fruit extract*, rosa canina (rosehips) fruit extract*, punica granatum (pomegranate)  fruit extract*, calendula officinalis (calendula) flower extract*, matricaria recutita (chamomile)flower extract*, aspalathus linearis (rooibos)leaf extract*, glyceryl stearate citrate, cetearyl alcohol, glyceryl caprylate, cathamustinctorius(safflower) seed oil, theobroma cacao (cocoa) seed butter, cocoglycerides, glycerin, helianthus annuus (sunflower) seed oil, sodium levulinate, potassium sorbate, glyceryl laurate, oenothera biennis (evening primrose) oil, tocopherol acetate, chlorella vulgaris extract, argania spinosa (argan) kernel oil*, ubiquinone (coq10), salvia officinalis leaf extract, lavandula officinalis (lavender) flower oil, menthaspicata(spearmint) leaf extract, syringavulgaris (lilac)leaf cell culture extract. 
*organic ingredient "
Advanced Protection Cream,Osea,all-moisturizers,108.00," Aqua, Caprylic/Capric Triglyceride, Carthamus Tinctorius (Safflower) Seed Oil*, Squalane (Olive), Dipalmitoyl Hydroxyproline, Glycerin*, Cetearyl Alcohol, Cetearyl Glucoside, Helianthus Annuus (Sunflower Seed) Oil*, Alkyl Glucoside, Glyceryl Stearate, Stearic Acid, Leuconostoc/Radish Root Ferment Filtrate, Aloe Barbadensis Leaf Juice*, Macadamia Ternifolia Seed Oil*, Citrus Limon (Lemon) Seed Oil*, Hydroxyethylcellulose, Persea Gratissima (Avocado) Oil*, Simmondsia Chinensis (Jojoba) Seed Oil*, Gigartina Skottsbergii Extract*, Capryloyl Glycine, Undecylenoyl Glycine, Glycine, Calendula Officinalis Flower Extract*, Anthemis Nobilis Flower (Chamomile) Extract*
*ORGANIC INGREDIENT"
Unscented Shea Butter,Eu'Genia,all-moisturizers,12.00," butyrospermum parkii (shea butter), shea oleifera seed oil (shea oil), moringa oleifera seed oil (moringa oil), and adansonia digitata oil (baobab oil)"
Retexturizing Night Cream,January Labs,all-moisturizers,74.00," water (aqua), lactic acid, caprylic/capric triglycerides, sodium lactate, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, palmitoyl tripeptide-5, verbena officinalis extract, beta glucan, vitis vinifera (grape) seed oil, butyrospermum parkii, glycerin, panthenol, hydrolyzed soybean fiber, niacinamide, glyceryl stearate, stearyl alcohol, sodium stearoyl lactylate, aloe barbadensis leaf extract, hydrolyzed hyaluronic acid, citrus aurantifolia (lime) oil, ascorbyl palmitate, tocopheryl acetate, xanthan gum"
The Mini Kit,Kari Gran,all-moisturizers,25.00," cleansing oil: organic helianthus annuus (sunflower) oil, organic persea gratissima (avocado) oil, organic ricinus communis (castor seed) oil, organic lavandula hybrida (lavender) oil, tocopherol non-gmo vitamin e from sunflower.
hydrating tonic: 100% fractionally distilled aloe barbadensis miller (aloe vera leaf), organic glycerin (vegetable glycerin), organic lavandula hybrida (lavender) oil or rosa damascena (rose) oil.
essential serum: organic camellia oleifera (camellia seed) oil, organic rosa canina fruit (rosehip seed) oil, organic helianthus annuus (sunflower) oil, organic simmondsia chinensis (jojoba) oil, organic persea gratissima (avocado) oil, prunus amygdalus dulcis (sweet almond) oil, organic olea europaea (olive), organic helianthus annuus (sunflower) & organic calendula officinalis (calendula) oil, organic olea europaea (olive) & organic arnica montana (arnica) oil, organic lavandula hybrida (lavender) oil, wildharvested boswellia sacra (frankincense) oil, rosa damascena (rose) oil, jasminum sambac (jasmine) oil, organic hippophae rhamnoides (sea buckthorn seed) oil, organic cananga odorata (ylang ylang) oil, tocopherol (non-gmo vitamin e from sunflower).
three sixty five spf 28: active ingredient: non-nano zinc oxide 17%, non-gmo rubus ideaus (red raspberry seed) oil, non-gmo prunus domestica (french plum seed) oil, organic macadamia ternifolia (macadamia nut seed) oil, non-gmo aleurites moluccana (kukui seed) oil, organic persea gratissima (avocado) oil, organic simmondsia chinensis (jojoba seed) oil, organic beeswax, tocopherol (non-gmo vitamin e from sunflower). Read More Read Less"
Skin Savior Multi-Tasking Wonder Balm,One Love Organics,all-moisturizers,49.00," cocos nucifera (virgin coconut) oil*, glycine soja (sweet soy) seed oil*, cera alba (beeswax)*, simmondsia chinesis (jojoba) seed oil*, jojoba esters, citrus aurantium dulcis (orange) peel wax, mangifera indica (mango) seed butter*, salvia hispanica (chia) seed extract (and) rosmarinus officinalis (rosemary) leaf extract*, avena sativa (oat kernel oil), limnanthes alba (meadowfoam) seed oil, tocopherol, vanilla planifolia fruit extract.* 
*ingredients from organic farming 
100% of the total ingredients are from natural origin 
92.5% of the total ingredients are from organic farming"
Echium & Argan Gentle Eye Cream,Pai,all-moisturizers,54.00," echium: intensively nourishing echium seed extract is rich in rare, incredibly effective forms of omegas 3 & 6. gamma linolenic acid and stearidonic have powerful regenerative properties that help smooth the skin and improve the appearance of fine lines. additional anti-inflammatory action instant soothes sensitive skin types for long-lasting comfort. 
rosehip co2 extract: this fruit of the rose plant is a great skin healer. it is rich in omega 3 and 6 as well as antioxidants like vitamin c, which together work to regenerate damaged skin. 
aqua - purified water, argania spinosa kernel oil* - argan oil, prunus armeniaca kernel oil* - apricot kernel oil, carthamus tinctorius seed oil* - thistle oil, cetearyl alcohol - coconut derived emulsifier, glycerin* - vegetable glycerine, butyrospermum parkii butter* - shea butter, cetearyl glucoside - corn-derived emulsifier, echium plantagineum seed oil - echium extract) extract, rosa canina seed extract* - rosehip seed oil, pelargonium graveolens oil* - geranium oil, citrus aurantium dulcis peel oil* - orange oil, jasminum grandiflorum flower extract* - jasmine oil, helianthus annuus seed oil* - sunflower oil, rosmarinus officinalis leaf extract - rosemary extract, tocopherol - natural vitamin e, sodium levulinate - non-irritating preservative derived from corn, sodium anisate - non-irritating preservative derived from basil, sodium lauroyl lactylate - coconut derived emulsifier, glyceryl stearate citrate - emulsifier derived from sustainable palm oil, lactic acid - ph stabiliser derived from sugar beet. 
naturally occurring molecules within essential oils: citronellol*, d-limonene*, geraniol*, linalool* 
*organically produced: 74%. contains nut oil. delicate skin requires the purest ingredients packed full of high-performance actives to restore its natural radiance. Read More Read Less"
Stem Cellular Anti-Wrinkle Moisturizer,Juice Beauty,all-moisturizers,70.00," juice beauty proprietary blend of fruit stem cells: apple buds, grape buds & lemon leaf.
ingredients: pyrus malus (organic apple juice/jus de pomme bio)*, vitis vinifera (organic white grape juice/jus de raisin blanc bio)*, citrus medica limonum (organic lemon juice/jus de citron bio)*, aloe barbadensis (organic aloe juice/jus d’aloès bio)*, caprylic/capric triglyceride†, simmondsia chinensis (organic jojoba seed oil/huile de graines de jojoba bio)*, cetearyl alcohol†, glyceryl stearate†, stearic acid†, glycerin†, helianthus annuus (organic sunflower seed oil/huile de graines de tournesol bio)*, ethylhexyl palmitate†, xanthan gum, butyrospermum parkii (organic shea butter/beurre de karaté bio)*, malus domestica (apple fruit cell culture extract/extrait de culture cellulaire de pomme), vitis vinifera (grape fruit cell extract/extrait de cellule de raisin), citrus medica limonum (lemon leaf cell extract/extrait de cellule des feuilles de citron), tocopherol (vitamin e/vitamine e), oenothera biennis (organic evening primrose/huile d'onagre bio)*, linum usitatissimum (organic linseed oil/huile de lin bio)*, borago officinalis (organic borage seed oil/huile de graines de bourrache bio)*, sodium benzoate, potassium sorbate, ethylhexylglycerin†, magnesium ascorbyl phosphate (vitamin c/vitamine c), panthenol (vitamin b5/vitamine b5), allantoin, citrus reticulata (mandarin oil/huile de mandarine), litsea cubeba (may chang oil/huile de chang mai), cinnamomum camphora (ho wood oil/huile de camphre). *certified organic ingredient / ingrediént certifié bio † plant derived / origine végétale Read More Read Less"
Daily Moisturizer,Peet Rivko,all-moisturizers,48.00," water, caprylic/capric triglyceride, glyceryl stearate, glycerin, stearic acid, organic butyrospermum parkii (shea butter) fruit, organic simmondsia chinensis (jojoba) seed oil, organic aloe barbadensis leaf Extract (aloe vera), potassium cetyl phosphate, xanthan gum, gluconolactone, sodium benzoate"
Essence of Lavender Shea Butter,Eu'Genia,all-moisturizers,12.00," butyrospermum parkii (shea butter), shea oleifera seed oil (shea oil), lavandula angustifolia oil (lavender oil), moringa oleifera seed oil (moringa oil), and adansonia digitata oil (baobab oil)"
Wild Rose Beauty Balm,Neal's Yard Remedies,all-moisturizers,74.00," rosa rubiginosa (wild rose) seed oil*, simmondsia chinensis (jojoba) seed oil*, cera alba (beeswax)*, butyrospermum parkii (shea butter)*, cannabis sativa (hemp) seed oil*, borago officinalis (starflower) seed oil*, boswellia carterii (frankincense) oil, ascorbyl palmitate, pelargonium graveolens (geranium) flower oil*, rosmarinus officinalis (rosemary) leaf oil*,  cymbopogon martini (palmarosa) herb oil*, pogostemon cablin (patchouli) leaf oil*, geraniol, citronellol, limonene, linalool, citral,  farnesol. *organically produced ingredient, natural constituent of essential oils listed"
Skin Dew Coconut Water Cream,One Love Organics,all-moisturizers,58.00,"
        cocos nucifera (coconut) fruit juice*, caprylic/capric triglyceride, helianthus annuus (sunflower) seed oil*, cetearyl alcohol, jojoba esters, theobroma grandiflorum (cupuacu) seed butter*, helianthus annuus (sunflower) seed wax, xylitylglucoside, cetearyl glucoside, citrullus vulgaris (watermelon) seed oil, cocos nucifera (coconut) pulp extract*, laminaria ochroleuca extract, acacia decurrens flower wax, tocopherol, glycerin, sclerotium gum, xylitol, polyglycerin-3, glyceryl caprylate, levulinic acid, sodium levulinate, anhydroxylitol, phytic acid, water, sodium anisate, maltodextrin* *ingredients from organic farming"
Geranium & Thistle Rebalancing Day Cream,Pai,all-moisturizers,60.00," geranium: this common garden plant has a cooling and calming effect on the skin, making it great for balancing combination complexions. 
thistle: extracted from the seeds of the safflower thistle, this oil is packed with skin-friendly omega 6 and is excellent at clearing congested skin and reducing large pores. 
aqua, carthamus tinctorius seed oil* (thistle oil), simmondsia chinensis seed oil* (jojoba oil), cetearyl alcohol (coconut-derived emulsifier), glycerin* (vegetable glycerine), borago officinalis seed oil* (borage oil), cetearyl glucoside (corn-derived emulsifier), mixed tocopherols (natural vitamin e), lavandula officinalis flower oil* (lavender oil), leptospermum scoparium leaf oil (manuka oil), pelargonium graveolens oil* (geranium oil), cymbopogon martini oil* (palmarosa oil), sodium levulinate (corn extract), sodium anisate (basil extract), glyceryl stearate citrate (from sustainable palm oil), sodium lauroyl lactylate (from coconut oil), lactic acid (derived from sugar beet) 
naturally occurring in essential oils: citral*, citronellol*, d-limonene*, geraniol*, linalool* *certified organic by the soil association (organically produced 73% of product). 
suitable for vegans. not tested on animals. delicate skin requires the purest ingredients packed full of high-performance actives to restore its natural radiance. our commitment to product purity means we never use synthetics, artificial fragrances, alcohol (denat.), parabens (including japanese honeysuckle), phenoxyethanol, propylene glycol, formaldehyde (including sodium hydroxymethylglycinate), sodium lauryl sulfate or other irritants. Read More Read Less"
